"Plant_ID" "Year" "Electricity_kWh" "S02_short_tons" "NOx_short_tons" "Capital_Stock_USD1973_millions" "Employees_People" "Heat_content_of_coal_billions_btu" "Heat_content_of_oil_billions_btu" "Heat_content_of_gas_billions_btu" "Heat_content_of_gas_Mwh_daily" "Heat_content_of_oil_Mwh_daily" "Heat_content_of_coal_Mwh_daily" "S02_short_tons_daily" "NOx_short_tons_daily" "Capital_Stock_USD2017_millions" "Clean_Air_Act_PhaseI"
"304" 1356 88 9713.922 89563.17 34306.69 393.036867457 233 97687.8914 195.216 0 0 0.15686660408206 78.4974990976923 245.378547945205 93.9909315068493 2232.44940715576 "0"
"305" 1357 88 1017.665 21733.35 5369.1 73.0835237792 108 11762.8446 12.936 0 0 0.0103947749692932 9.45208121643206 59.5434246575342 14.7098630136986 415.114415065856 "0"
"306" 1364 88 7003.97 15804.61 28021.76 347.244946765 500 72454.6482 225.792 97.0675 0.0779989810862603 0.181436072191299 58.2212247617734 43.300301369863 76.7719452054795 1972.3512976252 "0"
"307" 1570 88 577.322 4605.51 1919.22 59.8598670379 66 6253.038 36.7164 0 0 0.0295036112927145 5.02465390263133 12.6178356164384 5.25813698630137 340.004044775272 "0"
"308" 1606 88 1144.463 10328.78 4563.81 38.4353516828 68 11100.048 11.59662 0 0 0.00931851076873874 8.91948833552509 28.2980273972603 12.5035890410959 218.312797558304 "0"
"309" 1695 88 2081.483 13787.68 6330.75 150.942324582 174 20786.6664 60.7152 0 0 0.0487879438169162 16.7032096157829 37.7744657534247 17.3445205479452 857.35240362576 "0"
"310" 1745 88 3472.463 20681.73 10157.29 360.337751681 383 34696.228 198.0797784 0 0 0.159167804764646 27.8802939350099 56.6622739726027 27.8281917808219 2046.71842954808 "0"
"311" 1943 88 124.8113 984.54 843.46 43.9244635527 37 1600.5722 9.996 0 0 0.00803232611263562 1.28614624622035 2.6973698630137 2.31084931506849 249.490952979336 "0"
"312" 2080 88 2033.715 7421.5 10479.98 109.187219693 162 23338.8918 37.2777216 0 0 0.0299546635281353 18.7540606287632 20.3328767123288 28.7122739726027 620.18340785624 "0"
"313" 2103 88 11462.03 248617.82 38167.16 536.673764902 467 115450.797 313.0176 0 0 0.25152655484139 92.7709535281807 681.144712328767 104.567561643836 3048.30698464336 "0"
"314" 2107 88 4160.795 69751.18 35152.47 207.100427126 258 43184.9124 28.77 0 0 0.023118249525863 34.7014105184475 191.099123287671 96.3081369863014 1176.33042607568 "0"
"315" 2526 88 864.0552 13463.54 3351.71 82.0787059962 83 9358.2064 86.8854 0 0 0.0698171135681063 7.51982449321266 36.8864109589041 9.18276712328767 466.207050058416 "0"
"316" 2527 88 1060.1969 17231.73 3866.79 81.1189028497 92 11142.1312 60.417 0 0 0.0485483240043123 8.95330446060144 47.2102191780822 10.5939452054795 460.755368186296 "0"
"317" 2535 88 2061.9362 28030.27 6005.56 91.4687299386 81 19425.409 20.7144 0 0 0.0166451396586214 15.6093657422296 76.7952602739726 16.4535890410959 519.542386051248 "0"
"318" 2549 88 4383.073 44823.18 19540.65 375.085384311 297 45421.1606 0 0 0 0 36.4983567780708 122.803232876712 53.5360273972603 2130.48498288648 "0"
"319" 2554 88 3511.27 54022.68 10351.5 215.668496958 205 35339.951 0 0 0 0 28.3975601477154 148.007342465753 28.3602739726027 1224.99706272144 "0"
"320" 2642 88 1186.626 18232.55 3636.15 92.8659525074 134 12734.9186 70.7112 0 0 0.0568202699295518 10.2331951993867 49.9521917808219 9.96205479452055 527.478610242032 "0"
"321" 2706 88 2090.494 15641.02 8646.53 73.0240630417 96 20658.0168 44.4657948 0 0 0.0357306687366083 16.5998327108749 42.8521095890411 23.6891232876712 414.776678076856 "0"
"322" 2718 88 1954.904 14576.19 5825.99 194.881950427 155 19527.1506 130.0399926 0 0 0.104494160488988 15.6911206152209 39.9347671232877 15.9616164383562 1106.92947842536 "0"
"323" 2721 88 1606.025 12390.35 4742.89 155.672514828 142 16021.1754 59.4313524 0 0 0.0477563029003371 12.8738801040952 33.9461643835616 12.9942191780822 884.21988422304 "0"
"324" 2727 88 6784.931 45333.9 18490.85 298.099871282 196 62400.0482 220.4281044 0 0 0.177125892249989 50.1418103828112 124.202465753425 50.6598630136986 1693.20726888176 "0"
"325" 2790 88 390.3698 2606.37 782.71 38.1461636375 51 5161.9074 0 1.065 0.000855785045013699 0 4.14787150860615 7.1407397260274 2.14441095890411 216.670209461 "0"
"326" 2850 88 15325.964 190151.99 72138.65 484.342351622 548 152030.8124 70.2418332 0 0 0.0564431083445134 122.164972425543 520.964356164384 197.640136986301 2751.06455721296 "0"
"327" 2864 88 2272.6798 61944.03 12443.1 209.563580374 270 26567.3356 24.1916808 0 0 0.0194393226689061 21.3482896641691 169.709671232877 34.0906849315068 1190.32113652432 "0"
"328" 2872 88 8240.695 302575.27 47860.38 371.501957044 342 79551.1306 187.3125744 0 0 0.150515774567639 63.923631813532 828.973342465753 131.124328767123 2110.13111600992 "0"
"329" 2876 88 7636.895 216318.94 47410.55 294.685578706 337 73453.7286 25.704 0 0 0.020654552861063 59.0240398463615 592.654630136986 129.891917808219 1673.81408705008 "0"
"330" 3098 88 1820.516 4283.32 9581.83 222.158242593 230 20709.5306 122.2944408 0 0 0.0982701911032424 16.6412268326137 11.7351232876712 26.2515890410959 1261.85881792824 "0"
"331" 3130 88 1080.377 15228.2 4434.29 108.901168523 95 12437.1624 204.438465 0 0 0.164277353025875 9.99393200406261 41.721095890411 12.1487397260274 618.55863721064 "0"
"332" 3131 88 3652.878 58156.52 13857 196.775080983 136 37196.1086 282.5214 0 0 0.227021210343975 29.8890830728502 159.332931506849 37.9643835616438 1117.68245998344 "0"
"333" 3138 88 1532.511 21149.77 8107.16 140.100647224 168 17999.8558 77.2630782 0 0 0.0620850580800788 14.4638567192893 57.9445753424658 22.211397260274 795.77167623232 "0"
"334" 3140 88 9326.726 126300.89 27725.15 294.266209451 215 93151.1454 353.3976012 0 0 0.283974067653216 74.851978553255 346.029835616438 75.9593150684932 1671.43206968168 "0"
"335" 3149 88 10066.639 122217.24 28649.53 294.644538453 194 95539.7224 332.5178052 0 0 0.267196023371773 76.7713292344416 334.841753424658 78.4918630136986 1673.58097841304 "0"
"336" 3178 88 2085.533 31410.1 9414.22 89.6952923398 83 21313.6066 17.451 0 0 0.0140228214277315 17.1266345385777 86.0550684931507 25.7923835616438 509.469260490064 "0"
"337" 3297 88 3910.506 35217.08 16493.35 131.430273812 92 38550.9592 277.1778618 0 0 0.222727388673534 30.9777787364256 96.4851506849315 45.1872602739726 746.52395525216 "0"
"338" 3497 88 6908.363 54523.76 19594.13 179.397148696 245 75088.8252 0 467.2128 0.375430729651621 0 60.3379283134345 149.380164383562 53.6825479452055 1018.97580459328 "0"
"339" 3644 88 966.736 4210.56 3524.55 57.1129493011 102 11121.1056 12.4362 0 0 0.00999315866366137 8.93640925492779 11.5357808219178 9.65630136986301 324.401552030248 "0"
"340" 3775 88 3660.223 19386.57 14964.63 165.334203955 179 34852.1056 41.1175044 0 0 0.033040136482446 28.0055500091251 53.1138904109589 40.9989863013699 939.0982784644 "0"
"341" 3776 88 1056.116 6586.25 4317.84 132.957650915 133 10543.8158 138.0548064 0 0 0.110934496440734 8.4725257079992 18.0445205479452 11.829698630137 755.1994571972 "0"
"342" 3788 88 2329.182 13936.98 7047.28 187.63234229 203 24138.5838 107.1442638 0 0 0.0860962052760963 19.3966563604225 38.1835068493151 19.3076164383562 1065.7517042072 "0"
"343" 3796 88 1080.685 7406.71 4809.93 96.4253050994 143 11061.3572 47.04 0 0 0.0377991817065206 8.88839818714986 20.2923561643836 13.1778904109589 547.695732964592 "0"
"344" 3936 88 1877.395 11259.76 8200.27 136.330541789 145 18428.2918 22.7215674 0 0 0.01825800711755 14.8081281949188 30.8486575342466 22.4664931506849 774.35747736152 "0"
"345" 3945 88 515.722 4498.73 2923.71 78.1275385321 78 6456.4664 11.844 0 0 0.00951729396539178 5.18811961385299 12.3252876712329 8.01016438356164 443.764418862328 "0"
"346" 3946 88 1272.721 14482.26 8171.42 85.5874704749 68 13375.7682 26.649 0 0 0.0214139114221315 10.7481524799341 39.6774246575342 22.3874520547945 486.136832297432 "0"
"347" 3947 88 4728.797 145194.5 31724.61 179.623461255 221 45873.2692 19.7074668 0 0 0.0158360144249239 36.8616504668991 397.793150684932 86.9167397260274 1020.2612599284 "0"
"348" 3948 88 6845.56 72969.03 31471.69 337.049850908 234 68319.8112 428.7559248 0 0 0.344528552492824 54.8986598151356 199.915150684931 86.2238082191781 1914.44315315744 "0"
"349" 4054 88 1086.347 11372.33 8712.4 51.6887544079 61 10943.1252 4.738944 0 0 0.0038079975627769 8.79339238673478 31.1570684931507 23.8695890410959 293.592125036872 "0"
"350" 4072 88 1453.027 36127.56 8121.5 121.067906172 162 16127.387 46.368 256.9708 0.206489922671555 0.0372591933964274 12.9592268636135 98.9796164383562 22.2506849315069 687.66570705696 "0"
"351" 4158 88 5651.935 27841.98 30290.32 221.022121932 253 62767.5846 85.8860436 0 0 0.0690140767026051 50.4371457392602 76.279397260274 82.9871780821918 1255.40565257376 "0"
"352" 4162 88 4729.155 25882.87 19111.6 182.611924269 216 48666.9988 30.7944 182.1 0.146327189386849 0.0247449643100186 39.1065631537461 70.9119726027397 52.3605479452055 1037.23572984792 "0"
"353" 6002 88 6531.35 26643.24 19040.08 368.323052057 408 61902.7602 208.2220476 388.3537 0.312063181817593 0.167317666082827 49.74221260491 72.9951780821918 52.164602739726 2092.07493568376 "0"
"354" 6004 88 6349.422 33340.29 24256.95 415.429392272 247 64773.9382 365.9796 0 0 0.294084383530606 52.0493592659169 91.3432602739726 66.457397260274 2359.63894810496 "0"
"355" 6016 88 1895.493 8372.4 7112.58 159.873272142 132 19360.0044 38.8781568 0 0 0.0312406996874532 15.5568096121309 22.9380821917808 19.4865205479452 908.08018576656 "0"
"356" 6017 88 3812.557 32207.45 9486.43 348.045877456 238 41540.2666 139.9396992 0 0 0.112449109651714 33.3798487532038 88.2395890410959 25.9902191780822 1976.90058395008 "0"
"357" 6095 88 4631.974 16637.69 19612.62 225.218918408 222 48091.3374 36.0411828 0 0 0.0289610377885868 38.6439881142047 45.5827123287671 53.7332054794521 1279.24345655744 "0"
"358" 6139 88 7664.43 30265.22 51122.88 218.555621745 132 81083.0972 144.06 0 0 0.115759993976219 65.1546497531945 82.9184109589041 140.062684931507 1241.3959315116 "0"
"359" 6146 88 14981.963 52761.11 44663.25 454.634136077 661 169663.9472 297.9144 0 0 0.239390317572046 136.334149006342 144.55098630137 122.365068493151 2582.32189291736 "0"
"360" 6147 88 11779.389 68659.8 38531.65 327.437455457 499 133166.2048 481.068 0 0 0.386564131487934 107.006240909926 188.10904109589 105.566164383562 1859.84474699576 "0"
"361" 6155 88 6665.44 66316.52 23155.7 249.256320239 246 63870.7036 70.7742 0 0 0.056870893833623 51.3235614604532 181.689095890411 63.4402739726027 1415.77589895752 "0"
"362" 6178 88 4275.401 14362.76 14529.56 132.446552293 114 41776.776 33.5683026 0 0 0.0269739449310558 33.569896835387 39.3500273972603 39.8070136986301 752.29641702424 "0"
"363" 6193 88 7119.881 26607.62 30952.14 195.115569941 148 72785.176 0 325.3858 0.261465071830815 0 58.4868217084413 72.8975890410959 84.8003835616438 1108.25643726488 "0"
"364" 6248 88 3185.399 21216.17 22131.91 168.972363472 111 34284.6198 86.5549818 0 0 0.0695516046909604 27.5495445059348 58.1264931506849 60.6353698630137 959.76302452096 "0"
"365" 6264 88 6624.004 33129.48 19184.13 317.828002078 252 62172.7884 220.3491402 0 0 0.177062440248626 49.9591948540105 90.765698630137 52.5592602739726 1805.26305180304 "0"
"366" 8042 88 12207.651 78030.36 48068.08 279.700232213 185 109683.0972 117.2254482 0 0 0.0941969816568901 88.1362950934684 213.781808219178 131.693369863014 1588.69731896984 "0"
"367" 8102 88 12125.976 348315.73 59590.85 487.924548891 333 121670.8656 219.867585 0 0 0.176675484625613 97.7691147364805 954.289671232877 163.262602739726 2771.41143770088 "0"
"368" 8226 88 3359.994 39032.1 10155.69 176.219864833 162 33255.1884 0 343.9688 0.276397516423763 0 26.7223407528949 106.937260273973 27.8238082191781 1000.92883225144 "0"
"369" 3 89 9560.898 62100.54 29383.3 363.531728077 449 92103.519 51.843498 626.2691 0.503241060971069 0.0416590518963358 74.0101541345869 170.138465753425 80.5021917808219 2064.86021547736 "0"
"370" 8 89 5995.896 79133.08 19517.17 340.486003723 499 59053.0902 177.2682366 0 0 0.142444606420873 47.4523487840423 216.80295890411 53.471698630137 1933.96050114664 "0"
"371" 470 89 3751.373 12330.21 17392.46 169.007397265 110 38870.6002 60.296838 11.3258 0.00910089226555507 0.0484517673446138 31.2346275510483 33.781397260274 47.6505753424657 959.9620164652 "0"
"372" 602 89 4799.57 24586.34 14170.07 228.619335546 124 46655.43 161.619528 0 0 0.129870023516031 37.4901589320972 67.3598356164384 38.8221095890411 1298.55782590128 "0"
"373" 641 89 4776.028 114869.82 21965.89 269.153300732 241 50262.346 46.032 403.4 0.324153696862466 0.0369891992413808 40.3885108301447 314.711835616438 60.1805205479452 1528.79074815776 "0"
"374" 708 89 4890.145 70442.89 22841.1 186.137441243 303 51786.6834 58.9638 0 0 0.0473805992837359 41.6133982953795 192.994219178082 62.5783561643836 1057.26066626024 "0"
"375" 709 89 10418.443 101544.05 44764.08 303.791141001 468 100505.1556 45.7884 0 0 0.0367934534789721 80.7613231072815 278.202876712329 122.641315068493 1725.53368088568 "0"
"376" 728 89 5126.324 89832.46 16912.5 288.612305827 445 53793.3716 138.9444 0 0 0.111649332965635 43.2258806912156 246.116328767123 46.3356164383562 1639.31789709736 "0"
"377" 856 89 3183.443 22929.28 13734.43 188.002383297 161 31780.3072 48.4376592 0 0 0.0389222763932678 25.5371940166208 62.8199452054794 37.6285753424658 1067.85353712696 "0"
"378" 861 89 3667.461 127543.95 30688.14 221.268219016 280 38757.9392 53.7997278 0 0 0.0432309882413594 31.1440983501504 349.435479452055 84.077095890411 1256.80348401088 "0"
"379" 862 89 350.6917 9624.13 1880.18 89.1650870527 102 3969.1724 28.5830958 0 0 0.0229680619021914 3.18944448920294 26.3674794520548 5.15117808219178 506.457694459336 "0"
"380" 863 89 375.9038 8639.37 1372.78 69.8143415503 93 4146.9658 46.0518366 0 0 0.0370051390213094 3.3323110927918 23.6695068493151 3.76104109589041 396.545460005704 "0"
"381" 864 89 1021.0384 24227.54 3633.04 133.878657788 146 10851.3094 177.7498128 0 0 0.142831578918521 8.71961343036298 66.3768219178082 9.95353424657534 760.43077623584 "0"
"382" 876 89 3893.783 140995.02 35638.54 275.875039959 300 44119.9476 0 97.9676 0.0787222600712526 0 35.4527618242892 386.287726027397 97.6398356164384 1566.97022696712 "0"
"383" 879 89 3389.653 15946.04 18705.62 548.24665192 367 41813.3892 0 185.9 0.149380694711781 0 33.5993175199036 43.6877808219178 51.2482739726027 3114.0409829056 "0"
"384" 887 89 5972.716 99836.54 20276.45 364.880917404 358 61906.759 28.5610542 0 0 0.0229503502856204 49.7454258567767 273.524767123288 55.5519178082192 2072.52361085472 "0"
"385" 889 89 8772.0571 227230.1 58885.78 347.780428835 263 89439.0592 109.956 0 0 0.0883555872389918 71.869116716859 622.548219178082 161.330904109589 1975.3928357828 "0"
"386" 983 89 9979.551 280215.95 65972.9 342.378290569 380 97850.8742 20.5632 0 0 0.0165236422888504 78.6284645839219 767.714931506849 180.747671232877 1944.70869043192 "0"
"387" 988 89 4525.032 70930.14 27026.38 336.198662883 338 44700.7308 258.8339796 0 0 0.207987088153109 35.9194525068763 194.329150684932 74.0448767123288 1909.60840517544 "0"
"388" 991 89 594.733 12950.77 2307.06 118.043030601 100 6785.0122 65.7069462 0 0 0.0527990816070232 5.45212391642769 35.4815616438356 6.32071232876712 670.48441381368 "0"
"389" 994 89 9047.05 95092 28636.37 552.322922629 328 93517.6138 114.0339228 0 0 0.0916324185506917 75.1464557139969 260.52602739726 78.4558082191781 3137.19420053272 "0"
"390" 1004 89 124.50935 3918.65 929.45 66.034577051 70 1796.7088 24.7422 0 0 0.0198816945922422 1.44375260214508 10.7360273972603 2.54643835616438 375.07639764968 "0"
"391" 1008 89 2397.921 52097.29 12816.57 148.267848819 160 25441.8626 168.5922 0 0 0.135472942221557 20.4439112961252 142.732301369863 35.1138904109589 842.16138129192 "0"
"392" 1012 89 2031.4708 56766.13 11020.26 103.767589896 87 21914.9794 12.7512 18.9945 0.0152631070774767 0.0102462781840175 17.6098700772801 155.523643835616 30.1924931506849 589.39991060928 "0"
"393" 1047 89 932.27814 6254.88 6804.86 94.5792239748 24 11035.6744 49.392 0 0 0.0396891407918466 8.86776066963429 17.1366575342466 18.6434520547945 537.209992176864 "0"
"394" 1250 89 2143.731 5001.11 8588.7 118.548874217 135 24125.8598 0 306.9427 0.246645044447067 0 19.3864319389082 13.7016712328767 23.5306849315069 673.35760555256 "0"
"395" 1355 89 3301.508 58456.29 11587.09 130.474604735 159 34812.8134 65.856 0 0 0.0529188543891288 27.9739766033545 160.154219178082 31.7454520547945 741.0957548948 "0"
"396" 1356 89 8050.208 99864.7 29235.85 394.004927335 237 84665.5658 169.344 0 0 0.136077054143474 68.0333568443786 273.601917808219 80.0982191780822 2237.9479872628 "0"
"397" 1357 89 1044.115 21577.91 5468.9 73.1245531961 109 11757.0508 9.408 0 0 0.00755983634130411 9.44742558507638 59.1175616438356 14.9832876712329 415.347462153848 "0"
"398" 1364 89 8199.288 192856.79 29390.9 347.555300464 492 77750.3176 249.237408 78.72 0.0632557734680548 0.200275724342139 62.4765812649252 528.374767123288 80.5230136986301 1974.11410663552 "0"
"399" 1570 89 577.498 4640.68 1927.02 60.2537752456 66 6213.8022 33.1632 0 0 0.026648423103097 4.99312581730819 12.7141917808219 5.27950684931507 342.241443395008 "0"
"400" 1606 89 1094.798 9610.74 4450.36 38.8139165069 67 10613.271 9.8502726 0 0 0.00791522627266498 8.52833671406346 26.3307945205479 12.1927671232877 220.463045759192 "0"
"401" 1695 89 2371.293 14479.59 8052.02 151.262647986 167 24083.7978 95.7432 0 0 0.0769348344805216 19.3526328491773 39.6701095890411 22.0603287671233 859.17184056048 "0"
"402" 1745 89 3239.009 19510.95 9971.87 360.453058915 366 33145.9056 110.128431 0 0 0.0884941448644348 26.6345261182308 53.4546575342466 27.3201917808219 2047.3733746372 "0"
"403" 1943 89 383.2983 1702.91 2267.06 44.0867331698 41 4507.5012 19.404 0 0 0.0155921624539397 3.62202076745662 4.66550684931507 6.21112328767123 250.412644404464 "0"
"404" 2080 89 1711.8348 6793.58 8423.79 110.652892884 162 18864.79 58.1132874 0 0 0.0466971664539934 15.1588780838723 18.6125479452055 23.0788767123288 628.50843158112 "0"
"405" 2103 89 11457.103 243642.67 37961.15 538.049240306 478 114029.8282 272.7396 0 0 0.219161005505181 91.6291283183487 667.514164383562 104.003150684932 3056.11968493808 "0"
"406" 2107 89 4651.134 78528.54 39229.28 207.745432743 248 47586.6296 43.7304 0 0 0.0351397392793118 38.2384281260903 215.146684931507 107.477479452055 1179.99405798024 "0"
"407" 2526 89 854.1008 14065.85 3355.86 82.7165599326 86 9387.8372 80.7914688 0 0 0.0649203105762731 7.54363444205002 38.5365753424658 9.19413698630137 469.830060417168 "0"
"408" 2527 89 1098.7395 17740.21 4190.73 89.770077389 88 11578.9616 46.7775 0 0 0.0375882487728904 9.30432129020459 48.6033150684931 11.4814520547945 509.89403956952 "0"
"409" 2535 89 2214.64495 27741.58 6430.52 92.6914220659 86 20868.8226 17.4590808 0 0 0.0140293147871604 16.7692265616187 76.0043287671233 17.6178630136986 526.487277334312 "0"
"410" 2549 89 5133.424 63085.68 23081 377.547541765 303 52670.7302 0 0 0 0 42.3237776667712 172.837479452055 63.2356164383562 2144.4700372252 "0"
"411" 2554 89 3879.084 58445.84 10996.5 216.683426272 208 37980.1244 0 0 0 0 30.5190821307792 160.125589041096 30.127397260274 1230.76186122496 "0"
"412" 2642 89 1574.059 24344.6 4710.33 93.3387437972 146 16504.2068 38.2536 0 0 0.0307388345520526 13.2620219335713 66.6975342465753 12.9050136986301 530.164064768096 "0"
"413" 2706 89 2385.586 20716.72 9700.54 73.2136794038 76 23431.4044 46.9062804 0 0 0.0376917307826659 18.8283995015851 56.7581369863014 26.5768219178082 415.853699013584 "0"
"414" 2718 89 2131.198 15449.14 6502.26 214.048681149 158 21629.0732 161.5795188 0 0 0.129837873962019 17.3801289972456 42.3264109589041 17.8144109589041 1215.79650892632 "0"
"415" 2721 89 1873.734 13826.61 5685.48 157.143431103 140 18967.8 48.768048 0 0 0.0391877616459251 15.2416521847989 37.8811232876712 15.5766575342466 892.57468866504 "0"
"416" 2727 89 9393.025 63258.34 25758.41 299.900195389 186 86164.6466 160.1824602 0 0 0.128715261889823 69.2379492668267 173.310520547945 70.5709863013699 1703.43310980952 "0"
"417" 2790 89 471.1486 3342.77 911.87 38.2963185312 51 6157.5286 0 0.315 0.000253119520356164 0 4.9479069390837 9.15827397260274 2.49827397260274 217.523089257216 "0"
"418" 2850 89 16116.501 181606.1 75746.81 489.474619878 540 159040.4294 85.467585 0 0 0.0686778226069832 127.797578434814 497.55095890411 207.525506849315 2780.21584090704 "0"
"419" 2864 89 2646.9182 74041.45 14254.5 212.798037225 273 30399.36 20.7756024 0 0 0.0166943190939631 24.427528324871 202.853287671233 39.0534246575342 1208.692851438 "0"
"420" 2872 89 8795.149 309588.3 52228.37 376.762748193 378 84645.5416 244.488195 0 0 0.196459475082998 68.0172663177135 848.187123287671 143.091424657534 2140.01240973624 "0"
"421" 2876 89 7843.229 230668.06 49789.55 294.746506025 336 77033.7752 22.848 0 0 0.0183596025431671 61.9008007296781 631.967287671233 136.409726027397 1674.160154222 "0"
"422" 3098 89 2196.9999 5236.33 11373.71 222.732478104 229 25034.079 84.1931286 0 0 0.0676537280270377 20.1162351398042 14.3461095890411 31.1608493150685 1265.12047563072 "0"
"423" 3130 89 1289.103 17374.2 5049.67 109.887530332 96 14504.7288 182.554911 0 0 0.146692734955499 11.655333323023 47.6005479452055 13.8347123287671 624.16117228576 "0"
"424" 3131 89 3940.098 59579.69 14575.98 199.723803931 135 39248.088 337.1844 0 0 0.270945884443115 31.5379593951001 163.23202739726 39.9341917808219 1134.43120632808 "0"
"425" 3138 89 1828.656 26108.24 9417.25 141.650880725 168 20956.0736 64.8418302 0 0 0.052103914156317 16.8393374545412 71.5294246575342 25.8006849315069 804.577002518 "0"
"426" 3140 89 9608.158 130181.49 28499.69 302.758703254 215 94120.3416 351.7222548 0 0 0.282627836297031 75.6307800684138 356.661616438356 78.0813424657534 1719.66943448272 "0"
"427" 3149 89 9957.695 125890.13 28343.78 300.701025221 195 93676.6654 257.5996752 0 0 0.206995257874691 75.2742622686124 344.904465753425 77.6541917808219 1707.98182325528 "0"
"428" 3178 89 2310.944 33693.66 10309.02 91.7590628591 82 23139.2126 23.268 0 0 0.0186970952369753 18.5936076023216 92.311397260274 28.2438904109589 521.191477039688 "0"
"429" 3297 89 3630.891 30092.75 16054.55 132.2843692 93 37416.6266 152.7913506 0 0 0.12277610596331 30.0662812010721 82.4458904109589 43.9850684931507 751.375217056 "0"
"430" 3497 89 7074.298 61383.8 20232.83 185.808324633 233 77186.2408 0 1071.39 0.860919755283781 0 62.023315077433 168.174794520548 55.4324109589041 1055.39128391544 "0"
"431" 3644 89 1123.104 5694.68 3929.81 57.7566398543 97 12562.0416 15.3972 0 0 0.0123724821550093 10.094279188845 15.6018630136986 10.766602739726 328.057714372424 "0"
"432" 3775 89 4084.502 22366.22 16750.23 166.002122145 180 38532.255 31.6680504 0 0 0.025446989612263 30.9627489010839 61.2773150684932 45.8910410958904 942.8920537836 "0"
"433" 3776 89 1469.248 8892.52 5853.24 133.165381812 133 14596.4032 133.8360408 0 0 0.107544490329092 11.7289986568546 24.3630684931507 16.0362739726027 756.37936869216 "0"
"434" 3788 89 2654.366 16625.95 8192.68 189.875344901 210 28013.6048 186.541593 0 0 0.149896249354396 22.5104451124544 45.5505479452055 22.445698630137 1078.49195903768 "0"
"435" 3796 89 1312.043 9953.65 5702.38 96.6436741159 143 13138.5952 38.22 0 0 0.0307118351365479 10.5575711592946 27.2702739726027 15.6229589041096 548.936068978312 "0"
"436" 3936 89 1449.22 8861.62 6416.47 137.571092878 147 14512.0468 40.0954596 0 0 0.0322188682616253 11.6612137314356 24.2784109589041 17.5793698630137 781.40380754704 "0"
"437" 3945 89 603.74 5276.8 3408.57 78.8294189341 83 7578.84 21.9114 0 0 0.0176069938359748 6.09000744652734 14.4569863013699 9.33854794520548 447.751099545688 "0"
"438" 3946 89 1213.606 12931.36 8115.06 85.6678587496 73 12907.979 17.1738 0 0 0.0138000762498181 10.3722585817379 35.4283835616438 22.2330410958904 486.593437697728 "0"
"439" 3947 89 4764.782 149138.61 31508.76 180.144192913 242 45920.7296 22.7782632 0 0 0.0183035652562872 36.899787462721 408.598931506849 86.3253698630137 1023.21901574584 "0"
"440" 3948 89 6703.817 65040.62 30782.51 339.112379551 256 66435.1286 522.9721728 0 0 0.420236398535737 53.384215511213 178.193479452055 84.3356438356164 1926.15831584968 "0"
"441" 4054 89 1172.139 11065.08 9197.1 52.0531207058 63 11836.2588 0 0 0 0 9.51107349291248 30.3152876712329 25.1975342465753 295.661725608944 "0"
"442" 4072 89 1240.988 25543.42 7040.3 125.318030427 164 13791.1994 15.6492 276.4012 0.222103298951963 0.0125749777712942 11.0819738960769 69.9819726027397 19.2884931506849 711.80641282536 "0"
"443" 4158 89 5441.307 18581.01 37206.77 222.688353762 251 61022.2222 110.0955324 0 0 0.0884677090617287 49.0346527439088 50.9068767123288 101.936356164384 1264.86984936816 "0"
"444" 4162 89 4701.089 25965.88 19201.59 182.715982141 208 49014.4154 30.7944 85 0.0683020927945206 0.0247449643100186 39.3857311637644 71.139397260274 52.607095890411 1037.82677856088 "0"
"445" 6002 89 7986.423 36635.3 25652.89 571.357285651 447 82695.1974 40.7931678 1028.1619 0.826183641195183 0.0327795144995064 66.4500593703058 100.370684931507 70.2818904109589 3245.30938249768 "0"
"446" 6004 89 7647.042 42235.62 29681.66 416.113417062 248 78213.667 312.0894 0 0 0.250780695988073 62.8489075439262 115.71402739726 81.3196164383562 2363.52420891216 "0"
"447" 6016 89 1879.138 8555.93 7065.33 161.180948397 131 19327.511 34.70922 0 0 0.027890733709005 15.530699409519 23.440904109589 19.3570684931507 915.50778689496 "0"
"448" 6017 89 4348.008 21755.7 10061.7 348.990445967 244 43600.5556 155.867523 0 0 0.125247976701154 35.0354022880453 59.6046575342466 27.566301369863 1982.26573309256 "0"
"449" 6095 89 4583.435 19998 19795.34 226.947818843 219 47637.7746 67.4318904 0 0 0.0541851674754205 38.2795258971018 54.7890410958904 54.2338082191781 1289.06361102824 "0"
"450" 6139 89 8464.093 31130.95 46604.1 218.657765424 131 89360.0892 156.996 0 0 0.126154768945512 71.8056600548828 85.2902739726027 127.682465753425 1241.97610760832 "0"
"451" 6146 89 15271.533 56714.09 45799.64 456.549917768 634 175110.5032 343.1232 0 0 0.275718031133563 140.71075104543 155.381068493151 125.478465753425 2593.20353292224 "0"
"452" 6147 89 12662.237 77620.21 54813.77 328.353765483 471 143771.911 515.844 0 0 0.414508526535255 115.528498898442 212.658109589041 150.174712328767 1865.04938794344 "0"
"453" 6155 89 5806.994 58808.66 20455.74 249.230064579 241 57160.2758 54.0876 0 0 0.0434623091086225 45.9313701394352 161.119616438356 56.0431232876712 1415.62676680872 "0"
"454" 6178 89 3608.775 13088.69 12178.63 132.807466679 112 35045.9752 49.191744 0 0 0.0395282242754388 28.1613347080572 35.8594246575342 33.3661095890411 754.34641073672 "0"
